##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	7_2E_fox_S6_L008_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	5278425
Total Bases	533.1 Mbp
Sequences flagged as poor quality	0
Sequence length	101
%GC	48
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1111	84-85	0.22049389253141527
1111	86-87	0.1914805999086866
1111	88-89	0.22346584644856193
1111	90-91	0.270517412468152
1111	92-93	0.29807850345898856
1111	94-95	0.35704993774656657
1111	96-97	0.3572817895674305
1111	98-99	0.6191051080780667
1111	100-101	0.34475044949121525
1112	1	-0.20881622794767196
1112	2	-0.015217570692385607
1112	3	-0.10830524152405019
1112	4	-0.0992086506693255
1112	5	0.06243189871182153
1112	6	0.007619959129343101
1112	7	0.014633173475580463
1112	8	0.042958302638957946
1112	9	0.05837507565711775
1112	10-11	-0.002877129260994593
1112	12-13	-0.007045785340530131
1112	14-15	0.016259928764718268
1112	16-17	0.028323233049121654
1112	18-19	-0.05765742204362567
1112	20-21	-0.07714138583720143
1112	22-23	-0.05857419557717236
1112	24-25	-0.03315132108216545
1112	26-27	0.04639056717292078
1112	28-29	-0.05331338173122191
1112	30-31	0.043586260759333584
1112	32-33	-0.0470453350297646
1112	34-35	-0.07336160694938343
1112	36-37	-0.05709077906940507
1112	38-39	-0.07495562063188288
1112	40-41	-0.10058020945024282
1112	42-43	-0.07182347054889959
1112	44-45	-0.07934164224175788
1112	46-47	7.338500613016663E-4
1112	48-49	-0.040792162969026435
1112	50-51	-0.02142107346562483
1112	52-53	0.009704802793983447
1112	54-55	0.029386134113941864
1112	56-57	0.01335846274860586
1112	58-59	-0.0070477311180638935
1112	60-61	0.04967292705840265
1112	62-63	0.07024923658574522
1112	64-65	0.02339988081954658
1112	66-67	-0.01054839631848381
1112	68-69	2.2817783023043603E-4
1112	70-71	0.07556810367950817
1112	72-73	0.04893132371061171
1112	74-75	0.043848142990718486
1112	76-77	0.005985568345018066
1112	78-79	0.08799024810347333
1112	80-81	0.12026343088635372
1112	82-83	0.13511905034351201
1112	84-85	0.18217482071695912
1112	86-87	0.12759663494145457
1112	88-89	0.2511888690899582
1112	90-91	0.2947575827606599
1112	92-93	0.38763540125303564
1112	94-95	0.32152357522039665
1112	96-97	0.3020796052631667
1112	98-99	0.5602712684453053
1112	100-101	0.4387138437045195
1113	1	-0.14582571449109238
1113	2	0.04786585720579595
1113	3	-0.08944445264040723
1113	4	-0.050211347084342606
1113	5	0.14099411409549845
1113	6	0.034396763470915914
1113	7	0.04934339629747342
1113	8	0.11088950465686764
